,DIDP Add,DIDP Del,CP Interval Add,CP Interval Del,CP Rank Add,CP Rank Del,MIP Add,MIP Del,Time (s)
183,0.08616204766654605,0.9238952539884576,0.9222031964207633,1.0,0.7952099387390913,0.7812101837595009,0.9487179484574637,0.9765770425290929,0.191292674
184,0.08616204766654605,0.9238952539884576,0.9216731408364638,1.0,0.7824494096334086,0.7812101837595009,0.9487179484574637,0.9765770425290929,0.2
185,0.08584907130684137,0.9238952539884576,0.9216731408364638,1.0,0.7824494096334086,0.7812101837595009,0.9487179484574637,0.9765770425290929,0.200434706
186,0.08496939979065922,0.9238952539884576,0.9216731408364638,1.0,0.7824494096334086,0.7812101837595009,0.9487179484574637,0.9765770425290929,0.207852045
187,0.08496939979065922,0.9238952539884576,0.9216731408364638,1.0,0.7758791402049111,0.7674797763200204,0.9487179484574637,0.9765770425290929,0.21
188,0.08302766700383418,0.9238952539884576,0.9216731408364638,1.0,0.7758791402049111,0.7674797763200204,0.9487179484574637,0.9765770425290929,0.218176654
189,0.0826129233969455,0.9238952539884576,0.9216731408364638,1.0,0.7758791402049111,0.7674797763200204,0.9487179484574637,0.9765770425290929,0.22711939
190,0.0826129233969455,0.9238952539884576,0.9216731408364638,0.9742904477604822,0.7746511243040535,0.7674797763200204,0.9487179484574637,0.9765770425290929,0.23
191,0.08216652524310203,0.9238952539884576,0.9216731408364638,0.9742904477604822,0.7746511243040535,0.7674797763200204,0.9487179484574637,0.9765770425290929,0.230886488
192,0.08190631602250721,0.9238952539884576,0.9216731408364638,0.9742904477604822,0.7746511243040535,0.7674797763200204,0.9487179484574637,0.9765770425290929,0.236083297
193,0.08165899687132472,0.9238952539884576,0.9216731408364638,0.9742904477604822,0.7746511243040535,0.7674797763200204,0.9487179484574637,0.9765770425290929,0.23801022
194,0.08089616036769653,0.9238952539884576,0.9216731408364638,0.9742904477604822,0.7746511243040535,0.7674797763200204,0.9487179484574637,0.9765770425290929,0.238864849
195,0.08089616036769653,0.9238952539884576,0.9216731408364638,0.9742904477604822,0.7722399052396747,0.767452148790189,0.9487179484574637,0.9765770425290929,0.24
196,0.08089616036769653,0.9238952539884576,0.9206448544294954,0.9487503257035934,0.7722399052396747,0.767452148790189,0.9487179484574637,0.9765770425290929,0.25
197,0.08089616036769653,0.9238952539884576,0.9206448544294954,0.9487503257035934,0.7717134475404338,0.7663432218049643,0.9487179484574637,0.9765770425290929,0.26
198,0.07906191176338186,0.9238952539884576,0.9206448544294954,0.9487503257035934,0.7717134475404338,0.7663432218049643,0.9487179484574637,0.9765770425290929,0.262262485
