,instance,alg,nodes,first_primal,ttfs,first_primal_gap,primal,dual,time,mem,primal_integral,expanded/fails/iters,generated/branches/nodes,primal_intergal,best_primal,primal_gap
1153,random-50-9.60-0,CP-RANK-ADD,0,2574.144,0.13,1.3545430137302217,1438.947,74.30843,1800.0,0,0,9343933,20633949,0.31888541572792406,1093.2669248296602,0.3161900056788048
1152,random-40-9.60-0,CP-RANK-ADD,0,2063.714,0.07,1.2434383733580348,1144.529,179.0688,1800.0,0,0,13786024,30036414,0.27391556773100845,919.8888743758898,0.24420354662569443
1151,random-60-9.00-0,CP-RANK-ADD,0,2882.696,0.2,1.0163588196261244,1899.756,169.659,1800.01,0,0,6228715,13919409,0.40681222930360517,1429.654271819791,0.3288219658741844
1150,random-70-4.00-0,CP-RANK-ADD,0,0,0,0,0,5.098606,0.37,0,0,28,30,-1,,
1149,random-50-4.60-0,CP-RANK-ADD,0,0,0,0,0,4.242539,0.17,0,0,62,92,-1,,
1148,random-70-7.12-0,CP-RANK-ADD,0,0,0,0,0,5.098606,3.13,0,0,6630,13765,-1,,
1156,random-50-7.00-0,CP-RANK-ADD,0,2539.612,0.13,0.8163110508718595,1678.375,659.5641,1800.01,0,0,8155830,17762356,0.2316867865557746,1398.225264764504,0.20036094490302342
1147,random-60-4.00-0,CP-RANK-ADD,0,0,0,0,0,1.414172,0.24,0,0,26,30,-1,,
1145,random-50-12.00-0,CP-RANK-ADD,0,2523.246,0.3,1.6392419040779935,1405.632,0.0,1800.01,0,0,9988857,22271824,0.5110413326938898,956.0495368390583,0.47025017620674253
1144,random-60-14.00-0,CP-RANK-ADD,0,2980.482,0.17,1.7297384303922552,1699.712,0.0,1800.01,0,0,8002810,18031158,0.5640901145209697,1091.8562624228116,0.5567177278704857
1143,random-30-5.00-0,CP-RANK-ADD,0,1817.099,0.05,0.4525171862509991,1263.916,1263.79,210.17,0,0,1943244,4107417,0.011568894977351403,1251.0,0.010324540367705788
1142,random-30-10.00-0,CP-RANK-ADD,0,1434.093,0.03,1.1832878216570886,779.5758,89.23778,1800.01,0,0,22294986,47933025,0.24332638494889458,656.8501806195856,0.18683959143415518
1141,random-40-4.60-0,CP-RANK-ADD,0,0,0,0,0,10.99944,0.09,0,0,27,22,-1,,
1140,random-20-2.60-0,CP-RANK-ADD,0,0,0,0,0,10.29498,0.02,0,0,23,18,-1,,
1139,random-30-0.00-0,CP-RANK-ADD,0,0,0,0,0,-inf,0.02,0,0,1,0,-1,,
1138,random-40-7.00-0,CP-RANK-ADD,0,2150.415,0.08,0.7204623602729611,1407.787,456.9631,1800.0,0,0,12870323,27582249,0.1322739509322562,1249.9052868897547,0.1263149414329751
1146,random-50-2.00-0,CP-RANK-ADD,0,0,0,0,0,4.242539,0.21,0,0,17,2,-1,,
1157,random-60-6.60-0,CP-RANK-ADD,0,0,0,0,0,0.0,0.29,0,0,92,174,-1,,
1158,random-100-6.00-0,CP-RANK-ADD,0,0,0,0,0,9.899142,7.38,0,0,8429,17778,-1,,
1159,random-80-7.12-0,CP-RANK-ADD,0,0,0,0,0,2.236009,1.58,0,0,1195,2500,-1,,
1178,random-100-15.00-0,CP-RANK-ADD,0,5793.789,0.7,1.9699520835955406,3889.695,0.0,1800.01,0,0,2780839,6407336,1.0048617054737286,1950.802180278212,0.9938951469929537
1177,random-150-6.00-0,CP-RANK-ADD,0,0,0,0,0,6.999695,2.71,0,0,48,66,-1,,
1176,random-200-20.96-0,CP-RANK-ADD,0,10453.46,5.02,2.2433742552093068,7982.604,0.0,1800.03,0,0,495061,1303484,1.616654477413325,3223.0199716268635,1.4767466755630037
